id,place_id,name,street_address,city,state,zip,latitude,longitude,phone,website,yelp_id,bean_cheese_likelihood_score
c2dc915b-81dc-4c0c-9fea-d1668141cf0c,ChIJM6TG5MBfXIYRcWLInpNE13o,Taco Palenque San Pedro & Cypress,811 San Pedro Ave,San Antonio,TX,78212,29.4411418,-98.4994894,(210) 239-2339,,,1
322e23b7-d0cf-4017-aeff-ae610f387ee7,ChIJzcJ6fUxZXIYRhv-oRGrddTY,Las Rancheritas Cafe,902 S San Augustine Ave,San Antonio,TX,78237,29.418186,-98.556174,(210) 399-1185,http://lasrancheritascafe.com/,,1
9b606440-db61-43b3-9865-de0a3bea4b9a,ChIJe1CJMqhfXIYRigXT4OPbKO0,Tejas Birria- El Camino,1009 Avenue B,San Antonio,TX,78215,29.4353273,-98.4814122,,https://tejasbirria.toast.site/,,1
72fcb325-290e-4d64-9d79-e72c7eba38f5,ChIJb0rWD69eXIYRZQBGtfvsu74,Roy's Taco Hut,246 West Old,US Highway 90,San,Antonio,29.4299583,-98.56451539999999,(210) 432-0275,https://roystacohut.shop/,,1
3dafab5e-d3f5-43ff-9759-04a15c9c2fcb,ChIJxdQEJ_JYXIYRu9PRCYLR3oQ,Taco Cabana,543 W Malone Ave,San Antonio,TX,78214,29.3876847,-98.5112699,(210) 534-8533,https://www.tacocabana.com/?utm_source=google-business-profile&utm_medium=organic&utm_campaign=business-listing&utm_id=20212,,1
d4a054e5-f09b-4c6a-ac0d-04cc855793c3,ChIJgyP0XI5ZXIYRKmkS1V7alXc,Taqueria Anahuac,3735 SW Military Dr,San Antonio,TX,78211,29.3590384,-98.56328359999999,(210) 921-0774,https://anahuac.top/,,1
af40f2c3-6475-47b6-9822-a37270c61471,ChIJTdMnCk5ZXIYRijik71mkLKs,tonys tacos to go #2,1402 Castroville Rd,San Antonio,TX,78237,29.4148904,-98.5601037,(210) 549-4868,,,1
bc7f762b-c75a-4bd2-ba68-8a35a630b9cf,ChIJ_d0qNEj2XIYR4DlDUZgQRFU,Olivia's Mexican Restaurant,801 Vanderbilt St,San Antonio,TX,78210,29.3900902,-98.461101,(210) 534-3016,https://www.facebook.com/pages/biz/Olivias-Mexican-Restaurant-1423672764555238/,,1
ad948002-4903-4dbe-a5fd-2acd9d05b20d,ChIJExot-81YXIYRJjJ8CSGbvKM,Linda's Mexican Restaurant,1424 Guadalupe St,San Antonio,TX,78207,29.4184118,-98.51656589999999,(210) 271-7120,https://lindasmex.top/,,1
946da776-d272-4a6a-8982-774fa1a01e75,ChIJl61ZcjxdXIYRlunaFfk9rhM,Taco Capital,2026 Babcock Rd suite 103,San Antonio,TX,78229,29.50053729999999,-98.57955969999999,(210) 314-1269,http://tacocptl.com/,,1
d7a1d440-13c9-4c82-bed1-425d54f6ea1f,ChIJMUn3xHRfXIYRH_4MgYF32vs,La Cabana de Jalisco,727 W Hildebrand Ave,San Antonio,TX,78212,29.4667408,-98.5052994,(210) 732-2020,,,1
d42606c4-465c-4626-81cd-14787cc78039,ChIJYwnAiqf3XIYR9OU0Jj-v8jk,El Reparo De Jalisco,922 S WW White Rd,San Antonio,TX,78220,29.4160673,-98.4050453,(210) 251-4724,,,1
c3f83c5b-9d90-4136-9242-907c269d14fe,ChIJAU08CtL3XIYRsIKXxom0pVc,Reyna's Taqueria,4722 S Hackberry St,San Antonio,TX,78223,29.3759906,-98.47307889999999,(210) 532-8226,http://reynas-taqueria.edan.io/,,1
2cd23f18-24f1-4996-acc6-1f774c908f66,ChIJuRZr6SP3XIYRKdCgFEnZSbI,Jalisco Taqueria #4,3119 S Gevers St,San Antonio,TX,78210,29.388314,-98.45704900000001,(210) 532-3049,,,1
ca0f09a3-cb05-42c6-a958-71f90a59b23b,ChIJofBoA7BeXIYRlOkAB3ezH8w,Eva's Mexican Restaurant,5103 W Commerce St,San Antonio,TX,78237,29.4317054,-98.5608218,(210) 432-0201,,,1
fb054e2e-7618-4e8a-91ca-06ecec16e7a8,ChIJf9GX5tFeXIYRWxiWhXENe4c,Yatzil Mexican Restaurant,502 S Zarzamora St,San Antonio,TX,78207,29.42370499999999,-98.5273199,(210) 432-2240,https://yatzilmexicanrestaurant.cfd/,,1
701c4650-a22a-4ee3-ac39-ec3e5ac3e195,ChIJMXq4GABZXIYRsr2bRzbr4lg,Niko's Mexican Restaurant,643 Frio City Rd,San Antonio,TX,78207,29.4022294,-98.52357959999999,(210) 255-1222,https://nikosmexicanrestaurant.com/,,1
84dba577-d66a-4fbf-b5b0-bf0fbd37272f,ChIJT4bm9JJYXIYRypSnJta-YSY,Blue Moon Mexican Restaurant,3228 S Flores St,San Antonio,TX,78204,29.39142,-98.5037306,(210) 531-0093,https://www.toasttab.com/local/order/bluemoontexmex/r-9eff2898-4f42-4618-af96-6daea37038e6/item-torta-jamon_985ce90a-9756-4208-bca7-a3afcd7143e1,,1
32c7dd55-69b5-428b-a5aa-203793b6fe07,ChIJR-sI4nhfXIYRFYASz0Xe0q4,Panchito's Mexican Restaurant,4100 McCullough Ave,San Antonio,TX,78212,29.4684777,-98.4915305,(210) 821-5338,https://www.panchitos.net/,,1
c76c20aa-9680-48a5-bf00-82bd04e95dd6,ChIJD65qJoj3XIYRs1tQo5alkgA,Esmeralda's Mexican Restaurant,8750 S Presa St,San Antonio,TX,78223,29.3357857,-98.45327499999999,(210) 534-0888,https://esmeraldasmexicanrestaurant.net/,,1
69c680fa-f3b1-4ae5-b345-29e2db23d849,ChIJp2XNpmlfXIYRs-1-CWcq2BI,Garcia's Mexican Grill,843 Waverly Ave,San Antonio,TX,78201,29.4475379,-98.52445759999999,,,,1
0d7354d2-073b-45f3-af33-99808cd894c4,ChIJBbOSOrxZXIYRDhgbszKCkaY,Dos Julios Mexican Restaurant,2031 McCauley Ave,San Antonio,TX,78224,29.3594638,-98.54694409999999,(210) 924-2361,https://dosjuliosmexican.shop/,,1
e22e3f80-c7df-4fb8-85e1-7e53de6574a7,ChIJhcLjePn3XIYRGtjekBsalrs,Nopal Mexican Restaurant,1699 Rigsby Ave,San Antonio,TX,78210,29.3985055,-98.4394998,(210) 375-5771,,,1
96ba4f6c-a238-43d3-9876-57b6c6b5e9e7,ChIJ28y6CVNfXIYRGgIYqr9va34,The Original Blanco Cafe,201 W Commerce St,San Antonio,TX,78205,29.4253113,-98.49495119999999,(210) 271-3300,http://www.theoriginalblancocafe.com/,,1
c0a71432-5b02-4440-9e47-c02f9c159b0e,ChIJcRreok73XIYRZkdVJSHxeAQ,El Tipico Mex Food y Cantina,2511 SE Military Dr,San Antonio,TX,78223,29.3529247,-98.4531593,(210) 333-9000,,,1
fc6583cb-8220-4a99-86d5-ec5b8ca87aa4,ChIJC7y2nv1ZXIYRh8oIT6S7dis,Guerrero’s Mexican Restaurant,3701 Nogalitos St,San Antonio,TX,78211,29.3790299,-98.53084989999999,(210) 314-2284,,,1
518fd9b5-7c93-461e-a73d-637e76f7c10b,ChIJkf7EQKtYXIYRmBxipkDBAFE,The Original Mexican Restaurant,528 River Walk St,San Antonio,TX,78205,29.4243731,-98.48842060000001,(210) 224-9951,https://www.originalmexican.com/,,1
0ccfc48e-f9df-4751-b92e-b070ddc6574d,ChIJkRdZUoP0XIYR_IViL3YIhjI,Taqueria Hacienda Tapatia,6402 N Interstate 35,San Antonio,TX,78218,29.48837,-98.401471,(210) 599-3600,https://taqueriahaciendatapatia.cfd/,,1
2626eea5-d53f-4599-888d-64720a2b5a0a,ChIJV8XeOgBZXIYRfM7GjTyoB_w,A Whole Lotta Enchilada,4822 S Zarzamora St,San Antonio,TX,78211,29.3775096,-98.53394019999999,(210) 231-0083,,,1
92d12206-1111-4243-bbfa-d28df327e7ff,ChIJBdeNy1JfXIYRbCpiHaU2Wvc,Poblano's On Houston St.,204 E Houston St,San Antonio,TX,78205,29.42634469999999,-98.4910677,(210) 474-0190,http://www.poblanosonmain.com/,,1
ed8a8f37-831c-4832-b559-e906477c7b27,ChIJd1nruexfXIYRpfc1ChKH6qo,Taco House,6307 San Pedro Ave,San Antonio,TX,78216,29.4946862,-98.4995778,(210) 341-3136,https://www.instagram.com/tacohousesa/,,1
1551b13b-e7bf-4d6a-8435-1253793d0111,ChIJ43KR4J9dXIYR1XDqqTCXkUQ,Sabores Cali-Baja Mexican Grill,2414 Babcock Rd #100,San Antonio,TX,78229,29.5051795,-98.58560659999999,(210) 255-1832,https://saboresbajacali.com/,,1
a71a0ba1-450c-4956-93dc-88d162326c96,ChIJ-1ZXN_H2XIYRDUMHe0tVjQM,Guerrero's Mexican Restaurant,1859 Rigsby Ave,San Antonio,TX,78210,29.3983896,-98.43422040000002,(210) 333-2550,http://www.orderguerrerosmexicanrestaurant.com/,,1
75ead228-ae67-4f7b-babf-a8c2e8736e3e,ChIJ_8ZNWGn3XIYRbKoruF-8ISA,La Parrilla 2,3719 SE Military Dr,San Antonio,TX,78223,29.35462369999999,-98.42314019999999,(210) 359-9200,,,1
f966ba18-a7cf-476d-8a0c-9564045595fa,ChIJ_94KWyH3XIYR1bYJuYW6o4s,Papi's Mexican Restaurant,2802 E Houston St,San Antonio,TX,78202,29.4248996,-98.44718859999999,(210) 257-0669,,,1
97de8989-0943-45b0-834c-b1c93d6e68c5,ChIJ29n_cEhYXIYRW2bcCcKuhBE,Don Pedro Mexican Restaurant,1526 SW Military Dr,San Antonio,TX,78221,29.35624809999999,-98.5172893,(210) 922-3511,https://www.donpedro.com/,,1
52559386-79db-4da3-a297-0645d23f2310,ChIJV0FQDrZZXIYR7-A6c3R4Qos,Mama Margie's Mexican Restaurant,7335 S Zarzamora St,San Antonio,TX,78224,29.3537461,-98.5346065,(210) 923-1600,https://www.mamamargies.com/our-menu/,,1
3b978c24-e85a-4f0f-b826-793c36440e57,ChIJ4dYc2S5fXIYR5lUok4jvTmA,Bertha's Mexican Restaurant,2629 W Martin St,San Antonio,TX,78207,29.43176059999999,-98.5217679,(210) 860-6143,,,1
9e7735b0-ef31-4ab2-98af-9ead8348c084,ChIJpwn-O-JfXIYRiVr-Fhi37wo,El Potosino Méxican Restaurant,7243 San Pedro Ave,San Antonio,TX,78216,29.5150386,-98.4996676,(210) 349-6625,https://elpotosino.wixsite.com/elpotosino,,1
e3300b52-3902-40f7-95b4-a3ef6135e3e9,ChIJqTS_1_9eXIYRZB0zyf4eL6k,Taqueria Huentitan Jalisco LLC,2318 Fredericksburg Rd,San Antonio,TX,78201,29.4670366,-98.528396,(210) 731-8305,https://taqueriahjaliscotx.com/,,1
e43c2457-fa50-42e4-9624-4d7f87035b68,ChIJUX4h5-BZXIYRjZ9Qxr6o9j4,Sofía’s tacos house/ taco Amanda’s,1759 Palo Alto Rd,San Antonio,TX,78211,29.3327724,-98.552599,(210) 924-1555,https://sofias.top/,,1
f33c3ea2-1df6-4e17-8e62-fa9f2bdfef7a,ChIJsS98cdFeXIYR1mgNF5sp37g,Taqueria Atotonilco,3431 W Commerce St,San Antonio,TX,78207,29.4291875,-98.5359174,(210) 227-8090,,,1
8cb579d7-1bc6-419e-86d9-288124cc4783,ChIJw24C4XdfXIYRXL6zV3DMfes,Frida's Taqueria,1738 W Hildebrand Ave,San Antonio,TX,78201,29.466242,-98.5242332,(210) 481-4721,,,1
17ccc4ca-68ab-4d76-ad91-da422c211c57,ChIJc1YQgElYXIYR7BYre6PWZcc,Mini Tacos Toribio,1809 SW Military Dr,San Antonio,TX,78221,29.35715739999999,-98.5219489,(210) 946-0895,,,1
0d820a10-9c78-4c2e-867e-daa20cd9edc4,ChIJCabMKJdZXIYRjVSviXzv1n0,Taqueria Jalisco,1114 New Laredo Hwy,San Antonio,TX,78211,29.36096869999999,-98.5550098,(210) 921-2210,https://www.facebook.com/pages/Taqueria-Jalisco/113664751987288,,1
6d6634d0-18cf-4f9a-8afa-951b4322daf6,ChIJiWODLLFfXIYRxrZt18e23Rw,Papos Tacos,909 Broadway,San Antonio,TX,78215,29.4339593,-98.4816194,,https://www.facebook.com/profile.php?id=100082013933863,,1
8eca0784-629f-45ac-ab36-2226c3d1e7ad,ChIJWWTfhbFZXIYRfDeKyUMNlVk,Taqueria Jalisco #5,6632 S Zarzamora St,San Antonio,TX,78211,29.3619253,-98.5335995,(210) 921-9270,https://www.taqueriajaliscotex.com/,,1
03254f1f-1b60-40b9-aa4f-6f706840e299,ChIJs_ReBh9YXIYR6Vm-qHcZJRI,Taqueria Jalisco,151 Moursund Blvd,San Antonio,TX,78221,29.335269,-98.50418900000001,(210) 927-4818,https://tajalisco.top/,,1
9f93610e-7191-47a6-a472-27de4bd01842,ChIJrRCvqLBfXIYRo-T2qW4XIOQ,Taqueria Datapoint #2-Zarzamora Street Location,1702 W Gramercy Pl,San Antonio,TX,78201,29.46100149999999,-98.52322319999999,(210) 733-1323,https://taqueriadatapoint.net/,,1
ff673867-4ba9-4f4d-b210-4d2b3f4ce0b3,ChIJjbuODgJZXIYRY7KrE11Pn7w,Mini Tacos CANTARITO,518 SW Military Dr,San Antonio,TX,78221,29.3563479,-98.49987279999999,(210) 236-7814,,,1
b2ea7ab4-6da4-4669-841b-bd2f00ae2702,ChIJ24-JI1NfXIYRD6NDL7fWIsE,Acenar Mexican Restaurant,146 E Houston St,San Antonio,TX,78205,29.4263466,-98.49183560000002,(210) 222-2362,http://acenar.com/,,1
af7bb0a7-446d-44cc-a41d-c3b331281922,ChIJr4ZANCBZXIYR4N5_3N2-0hk,Susana's Mexican Restaurant And Catering,2223 S Zarzamora St,San Antonio,TX,78207,29.4009011,-98.530676,(210) 368-9340,https://www.facebook.com/Susanas-Mexican-Restaurant-736773016358237/,,1
a34c0a0e-9b3a-47ff-8f21-fa4979dbcdc5,ChIJ_1wBOqtgXIYRcLQujd7k7Sc,Sarita's Mexican Restaurant - Medical Center,8224 Fredericksburg Rd,San Antonio,TX,78229,29.5162371,-98.5713458,(210) 265-3723,http://www.saritastexmex.com/,,1
7579cce2-180f-410a-8c0e-3528eda8c95f,ChIJRxZs5wxfXIYRNoIH5nNWhzw,Blanco Cafe,1720 Blanco Rd,San Antonio,TX,78212,29.4622481,-98.50767379999999,(210) 732-6480,http://blancocafesa.com/,,1
70d99511-ac94-46fe-8bd9-aa62cf2d3b00,ChIJif53ce_1XIYRuxY4DavqvmE,El Molino Restaurant,1703 Interstate 35 North,1703 I-35 Frontage Rd,San,Antonio,29.4391972,-98.4700665,(210) 399-1714,http://elmolino.restaurant/,,1
18387169-6e65-4025-bdcc-61a9d052c563,ChIJgzjFa3P1XIYRxMjBPN1YmlY,Paloma Blanca Mexican Cuisine,5800 Broadway #300,San Antonio,TX,78209,29.4797671,-98.4635457,(210) 822-6151,http://www.palomablanca.net/,,1
426af3da-7e9b-4085-9377-97de8843820f,ChIJV6X__nb0XIYRiRurICmNYVk,Little Taco Factory,4706 Old Seguin Rd,San Antonio,TX,78219,29.4626561,-98.39917559999999,(210) 661-7644,,,1
41bee5eb-0f8c-4a1a-b477-345d33834727,ChIJle0wTjhZXIYRLCuEpHuUK0Q,Natalie's Mexican Cafe,610 Cupples Rd,San Antonio,TX,78237,29.4080277,-98.54757649999999,(210) 434-0601,https://www.facebook.com/Natalies-Mexican-Cafe-113900688642267/,,1
2ba22dff-b5bf-45dd-b7c4-327d1c899ebb,ChIJ9_TyXwBZXIYRPrkFyAjBVcE,Nadines Mexican Restaurant,3800 Nogalitos St,San Antonio,TX,78211,29.378133,-98.5308719,(210) 595-6529,,,1
98f6cd87-6529-4480-a87d-8a2e02b5ad0f,ChIJCRyviKf0XIYRbhhxPok7OxM,Las Palapas - Walzem,4802 Walzem Rd,Windcrest,TX,78218,29.5098356,-98.3967208,(210) 650-5240,http://laspalapas.com/,,1
97e04ecb-5642-403c-8caa-5326424e1fb3,ChIJS6p4Q8BdXIYRKtoURC4Kw-0,Las Palapas - 410 & Evers,5403 Northwest Loop 410,San Antonio,TX,78229,29.4859438,-98.5926808,(210) 680-7177,http://mylaspalapas.com/,,1
f96c4c57-5556-46a9-9fff-88d6b34e15e5,ChIJZ3kGU9j3XIYRiWcPz1flBJ0,Nicha's Comida Mexicana - Southside,3119 Roosevelt Ave,San Antonio,TX,78214,29.3658264,-98.4817425,(210) 922-3330,https://www.fooddiscoveryapp.com/san-antonio/nichas-comida-mexicana-southside,,1
7a2d3b38-5208-43d6-b40a-6ce4235138f2,ChIJyfY1oidZXIYRzOm0Rgae11A,Panchito's Mexican Restaurant,1705 S Zarzamora St,San Antonio,TX,78207,29.408807,-98.5296707,(210) 226-9998,https://www.panchitos.net/,,1
