restaurant_place_id,author_name,author_url,rating,text,time,relative_time_description,language,review_date
ChIJqyo7UGBfXIYRr9S4NmOFXjU,Courtney Nicholas,https://www.google.com/maps/contrib/109430127867916811464/reviews,5,"Super cool people and delicious corn tacos al pastor! Actually I tried both al pastor and carne asada in both corn and flour, and found my personal favorite. But they were ALL amazing! And the corn in a cup, and arroz con leche, baby. You have to get it. Delish. They were super nice at all times, helping me make my selections. Well done! Buena suerte!",1724974634,9 months ago,en,2024-08-29T18:37:14
ChIJqyo7UGBfXIYRr9S4NmOFXjU,Fredanthony Garza,https://www.google.com/maps/contrib/108737325119161617994/reviews,1,"Normally don’t really complain but I feel that I was overcharged for what I received. I orders 2 eggs and avocado slices. Received a small portion of eggs half of an avocado. It was less then what’s in a taco what I was given and I was charged almost $10 bucks with tax.  Was also charged twice A11/A12 and have no ideal what it is. Those charges came out to $3.14 have no ideal what that charge was. Food was ok, service was ok. Nothing special but ok. Update: was told the A11/A12 charge was for eggs but they never posted the charge on the door or on the menu or at the table. No one told us about the charge at all. Anyplace else I’ve been has had the courtesy  to post and inform about the extra charges for eggs. Not to mention other restaurants charge .50 per egg this place charges over a dollar per egg. Informed staff. Staff offered  no help, was told they would let the owner know. Look annoyed I even said anything. Sad place to take your elderly mom for lunch. Won’t be coming back.",1745862471,a month ago,en,2025-04-28T12:47:51
ChIJqyo7UGBfXIYRr9S4NmOFXjU,Neesha Patel,https://www.google.com/maps/contrib/102446200496741686673/reviews,5,"We drove past this food truck twice and almost gave up looking for it! So keep your eyes peeled, it’s tucked in a corner. The service was quick and the food was tasty. They had easy to identify vegetarian options. There weren’t any seating options when we went.",1682407220,2 years ago,en,2023-04-25T02:20:20
ChIJqyo7UGBfXIYRr9S4NmOFXjU,PORSCHA MARIE,https://www.google.com/maps/contrib/115561364207203370761/reviews,4,Tacos were very good but  our order wrong and other customers  too had that complaint. They are a busy place. Even though my order wasn't exact it was still good just work on the accuracy.,1746797725,4 weeks ago,en,2025-05-09T08:35:25
ChIJ9bDCHvZYXIYRD2LMUGKegeE,Ana Alvarado,https://www.google.com/maps/contrib/102583854979456525814/reviews,2,Decided to stop by since Cazuelas has a drive-thru option now. I ordered a small and large fideo soup (fideo loco). I was very disappointed in the serving size of the ground meat and beans. The small portions I received are almost ridiculous in comparison to the quantity of fideo. The large portion was okay. The small portion i definitely don't recommend. Lesson learned. And I'll go back  to my regular place from now on.,1744489039,a month ago,en,2025-04-12T15:17:19
ChIJ9bDCHvZYXIYRD2LMUGKegeE,Katie Trevino,https://www.google.com/maps/contrib/115893265596656907787/reviews,1,"Went today, because I love the caldo de res there and when I went I was very disappointed, i got my soup and in my soup was some kind of wash cloth of some kind and I hope they didn’t sell more caldo de res after me because idk if that wash cloth had chemicals in it, I went today @11:18, I could of made a big deal but I didn’t , was just disappointed and will never go back .. because that did it for me .. if they sold more after they are wrong for that ..",1736633411,4 months ago,en,2025-01-11T16:10:11
ChIJ9bDCHvZYXIYRD2LMUGKegeE,Irma Ortegon,https://www.google.com/maps/contrib/102627849617327864420/reviews,5,This place it's very nice you have to wait to be seated the lady was so nice & polite  you can pick where do you want to be seated  our waitress was so awesome very friendly good customer service she took good care of us ask for Myra  she is the best you will not be disappointed food was amazing the menudo was On point   everything was so delicious  I've been to a lot of Mexican restaurants this was not next tex most definitely I will come back to San Antonio  and eat here  i  recommend this place everyone is very friendly here,1713710850,a year ago,en,2024-04-21T09:47:30
ChIJ9bDCHvZYXIYRD2LMUGKegeE,Gabriel Vega,https://www.google.com/maps/contrib/106802198890197998434/reviews,2,"Nothing wrong with the food, food is good the staff sucks, expects the customer to already know the menu, while their menu is not up-to-date. I paid ridiculous Outrageous prices. Where the menu say one thing online and when you go pick it up, it says a different price the manager and the cashier told me next time I should tell them how much are the tacos, made me feel stupid. I got 4 tacos and I spent $17.50!",1743878738,2 months ago,en,2025-04-05T13:45:38
ChIJ9bDCHvZYXIYRD2LMUGKegeE,Corey Lemos,https://www.google.com/maps/contrib/104986209251042498107/reviews,5,"Our first time experience was the best! Service,  quality of food and taste was delicious and top notch! Menudo had such a casera taste! Tortillas felt,  smelled,  and tasted home made! Highly recommend to those looking for an authentic Mexican restaurant!",1746385990,a month ago,en,2025-05-04T14:13:10
ChIJEy-GVd31XIYRng_kK0YcQ48,James O'Bryant,https://www.google.com/maps/contrib/107345272218922879047/reviews,4,"Just off I 35 and N. New Braunfels Ave. is a little Mexican restaurant tucked away by one of the entrances to Ft Sam Houston.
They have a cozy atmosphere and the food is good.",1740249957,3 months ago,en,2025-02-22T12:45:57
ChIJEy-GVd31XIYRng_kK0YcQ48,LILI S,https://www.google.com/maps/contrib/113527754094016951020/reviews,5,"We ordered take out. My menudo turns out awesome-the tortilla was warm and soft, a perfect portion of harmonies, pig feet and tripe, no stinky smell at all, nor greasy taste. It exceeded my expectations.",1710381223,a year ago,en,2024-03-13T20:53:43
ChIJEy-GVd31XIYRng_kK0YcQ48,DO-451 Tomahawk “T6”,https://www.google.com/maps/contrib/115791992458384942174/reviews,5,"Super fast!  Great Mexican food!   We had the special, and it didn't disappoint for a quick lunch stop!  Service was on-the-spot, even though the restaurant was full of lunchtime guests.  There is plenty of parking on the street if the lot is full or you drive a real truck. Recommend!",1676391054,2 years ago,en,2023-02-14T10:10:54
ChIJEy-GVd31XIYRng_kK0YcQ48,June Alonzo,https://www.google.com/maps/contrib/110105884256008396668/reviews,4,"Decided to try this restaurant after plan A fell through. I'm glad we decided to try this place.  Taqueria Mi Chapala Jalisco has chips and salsa with complimentary queso, they do put chopped jalapenos in which makes it a little spicy. The salsa has a bigger impact with the heat 🔥.  The inside dining room looks just like it did when another restaurant occupied the space.  Both hubby and I ordered the cheese 🧀 enchilada plate 🍽. The food came out in a reasonable amount of time and very hot 🔥, temperature 🌡 wise.  The rice was very tasty, the beans were flavorful the enchiladas were delicious. Hubby likes hot 🔥 hot 🔥 sauce and was very impressed with the heat. We will definitely be eating here again.",1663523855,2 years ago,en,2022-09-18T12:57:35
ChIJEy-GVd31XIYRng_kK0YcQ48,Steve Menard,https://www.google.com/maps/contrib/106419349087032399369/reviews,1,Service was nonexistent. The waitress only came to bring me my drink and my food. I had to ask her for salsa at a Mexican restaurant. The salsa was mixed with Italian dressing leaving a strange taste to it. She never came back even to bring me the bill or offer a refill of iced tea even with my glass right on the edge of the table. Just terrible. Never again,1740428424,3 months ago,en,2025-02-24T14:20:24
ChIJ43ZjgK5ZXIYRoWtzVvQ5ebs,olga espericueta,https://www.google.com/maps/contrib/103017117935313935778/reviews,5,"This restaurant is a hole-in-the-wall, but the food is delicious .",1737127004,4 months ago,en,2025-01-17T09:16:44
ChIJ43ZjgK5ZXIYRoWtzVvQ5ebs,Elia F,https://www.google.com/maps/contrib/108362604847393123792/reviews,2,"This is probably my 3rd time here and may be the last time. Today’s menudo smelled and tasted weird. We complained to the waitress and even though she offered to bring something else, our appetite was gone. The waitress still charged us for the menudo we didn’t eat. The carne guisada was also not good but I figured why complain, I still have to pay anyway. I’m a food service worker myself and when a customer complains about the food, we either offer something in exchange or take it off the ticket. And not give an answer like “ oh well no one has said anything about the menudo”  now that’s great customer service!!! Oh and to top it off there was a bug in my husband’s drink and we still paid for it.",1726502814,8 months ago,en,2024-09-16T11:06:54
ChIJ43ZjgK5ZXIYRoWtzVvQ5ebs,Storytime Guy,https://www.google.com/maps/contrib/118067924048062160225/reviews,5,This local Mexican food restaurant really delivers on taste and service. My wife worked close by and we've been going since they first opened. Try em out. Everything we've tried has been delicious.,1738958154,3 months ago,en,2025-02-07T13:55:54
ChIJ43ZjgK5ZXIYRoWtzVvQ5ebs,Felicia Aleman,https://www.google.com/maps/contrib/109817413891859652521/reviews,5,"Had the chicken chalupa plate, was really good and filling.",1737680786,4 months ago,en,2025-01-23T19:06:26
ChIJ43ZjgK5ZXIYRoWtzVvQ5ebs,Excelsior Farms,https://www.google.com/maps/contrib/105033863654893442345/reviews,5,"Looking for lunch before going to visit the Mission.  Visiting from NY, we wanted some good San Antonio food.  Don't know what it was, but #20 on the menu was one of the tastiest meals I had.  Exquisitely delicious.

Very hospitable. Very friendly. Would love to go there again but leaving too soon.",1542913583,6 years ago,en,2018-11-22T13:06:23
ChIJqSZhsmlYXIYRlP-orSPyCaI,John Gaona,https://www.google.com/maps/contrib/110753242692000432330/reviews,5,"Well, yet there's another spot for great brunch. Family and i went on a Sunday right after church, and let me tell you, it'll be busy. That's the norm. Be patient in waiting outside or in your vehicle until your table is up. I immediately ordered a coffee and served perfectly. Family and i had time to look over the menu as the food orders are being pushed out as fast as they can be. Many different choices to choose from and breakfast being served all day is just a plus! The food was delicious, all served at once so we could all enjoy it. Thank you to the staff for taking care of our table and getting what we needed to better our experience. We come every now and again and will keep trying dishes from their menu. Now, who's hungry?",1741614409,2 months ago,en,2025-03-10T08:46:49
ChIJqSZhsmlYXIYRlP-orSPyCaI,Manuel Rios,https://www.google.com/maps/contrib/101727366012617291820/reviews,5,Right now this restaurant for me has the best Carne Guisada in San Antonio. Everything is good here. Menudo is good. It’s a more like a mom and pop place holding the wall type of situation but definitely try it out for yourself.,1733757912,6 months ago,en,2024-12-09T09:25:12
ChIJqSZhsmlYXIYRlP-orSPyCaI,Vinny R,https://www.google.com/maps/contrib/114940771382803391509/reviews,5,Homemade tortillas were great. I got the lunch special and was given a generous amount of food. Place seemed very homey and the waitresses were accommodating. Definitely a place to come back to in the future. Sometimes can be busy so there might be some wait time.,1672361108,2 years ago,en,2022-12-29T18:45:08
ChIJqSZhsmlYXIYRlP-orSPyCaI,Sebastian Martinez,https://www.google.com/maps/contrib/104845684442344347719/reviews,5,"Food's always good, service is always friendly. I always feel like I'm back at my abuela's house with how well the food is cooked and how happy and full I feel afterwards.",1747839325,2 weeks ago,en,2025-05-21T09:55:25
ChIJqSZhsmlYXIYRlP-orSPyCaI,preciliana cabral,https://www.google.com/maps/contrib/114406244659909339372/reviews,3,I found it unusual when the waitress made a mistake & brought only flour tortillas instead of flour & corn. She actually “took”  the two flour tortillas back & brought the two corn. When that happens in other restaurants they don’t grab the tortillas and take them back. They just let the customer deal with it. Did they re-plate them?,1744139379,a month ago,en,2025-04-08T14:09:39
ChIJcaj5bmFfXIYR6Il-Ml_C4q4,Derek,https://www.google.com/maps/contrib/114313369147472084007/reviews,5,"I have been on the hunt and found this place off of the FB page San Antonio Restaurants.  I drove an hour round trip for their Menudo and Barbacoa. Their Menudo didn't disappoint.  It was flavorful and tender, Their barbacoa was good even though there was a alot fat, it had flavor unlike a place I tried yesterday.",1736124760,5 months ago,en,2025-01-05T18:52:40
ChIJcaj5bmFfXIYR6Il-Ml_C4q4,Aston Garcia,https://www.google.com/maps/contrib/103779901820045561572/reviews,5,"So good, this place is open until 9pm idk why it says closed. The service is great! Nice and quiet place to eat with family. The sweet tea is also really good. I love this place.",1708135104,a year ago,en,2024-02-16T19:58:24
ChIJcaj5bmFfXIYR6Il-Ml_C4q4,Joe G CASTILLO,https://www.google.com/maps/contrib/111943075318837608016/reviews,4,"Attended a luncheon and this place is real nice and clean, service was great 👍 the food was brought and it was delicious. I had puffy tacos and they were finger leaking good enchiladas look really 😋 good 👍 but you really have to try it and decide for your self.",1744160297,a month ago,en,2025-04-08T19:58:17
ChIJcaj5bmFfXIYR6Il-Ml_C4q4,Gabriel Amador,https://www.google.com/maps/contrib/109102111240364928890/reviews,5,"Great staff very friendly, Tacos still at 2 dollars, the best handmade corn tortillas anywhere! The cleanest restaurant too",1690351855,a year ago,en,2023-07-26T01:10:55
ChIJcaj5bmFfXIYR6Il-Ml_C4q4,Olga Robleto,https://www.google.com/maps/contrib/115159599762330094601/reviews,3,This is the beef fajita plate that cost close to $13 😬  stingy on the portions was okay flavor wise but worth that price? I don’t think i would come back. ( same outcome with the guisada plate but did not get a photo ),1705785110,a year ago,en,2024-01-20T15:11:50
ChIJM-uz1d_3XIYRjTtBKc1JsWw,Karina Hdez,https://www.google.com/maps/contrib/103455350624726727835/reviews,3,I visited on New Years. The service was ok. They probably came twice  in the hour we spent there. The food flavor was good. Nothing to highlight or to make me come back. I would say it is a tex mex rather than Mexican food,1735740028,5 months ago,en,2025-01-01T08:00:28
ChIJM-uz1d_3XIYRjTtBKc1JsWw,Geoffrey Hellauer Geiger,https://www.google.com/maps/contrib/117626196504574801679/reviews,5,"The problem with San Antonio is that there is Mexican food everywhere, and it is all delicious.

Went thru the drive thru for the 3 taco special (huevos y bacon). I eat breakfast tacos any time of day. I got these at 430 pm!

Homemade tortillas and the perfect amount of filling and both rojo y verde salas. Que rápido y delicioso!

The drive thru team is awesome, helpful, and bilingual. Perfect spot for on the go.",1729639069,7 months ago,en,2024-10-22T18:17:49
ChIJM-uz1d_3XIYRjTtBKc1JsWw,D C,https://www.google.com/maps/contrib/115596995417435268712/reviews,2,"I went to the drive thru as I always do. I ordered a chalupa plate, which comes with 2 chalupas, rice and beans. When I got home to sit and eat, my plate had 1 and a 1/2 chalupa. Which the half looked like it was bit into. So freaking disappointed. I don’t have time to be going back to complain that you guys messed up.That was my place to go on a daily, but I will be taking my business elsewhere. Pay attention to what you’re serving your customers. Bad enough that most of the girls there are very rude. They need  better customer service skills.",1714798510,a year ago,en,2024-05-03T23:55:10
ChIJM-uz1d_3XIYRjTtBKc1JsWw,Eric Hinojosa,https://www.google.com/maps/contrib/103097613957042422270/reviews,1,Service was terrible. Our server did not listen and brought the wrong food. No refills or to go cups as requested the first time so why ask a second?Food was warm but not great. Mainly it was our waitress and her lack of attention that really killed my second try here. I didn’t like it the first time but I was invited this second time. Never again. I will say the tortillas are good though.,1739652077,3 months ago,en,2025-02-15T14:41:17
ChIJM-uz1d_3XIYRjTtBKc1JsWw,Joann Rodriguez,https://www.google.com/maps/contrib/117187825463998310127/reviews,5,Great food and service...Beef fajita plate was so delicious 😋 Definitely gotta go back 😋♥️,1724526633,9 months ago,en,2024-08-24T14:10:33
ChIJlQ7EtKFfXIYRy0IQ5rzY2Ew,Blanca Correa-Gutiérrez,https://www.google.com/maps/contrib/114949087806430416969/reviews,5,"Visiting San Antonio from Chicago and this place was highly recommended by family members, so we stopped in for breakfast. We had a party of 10 and they tended to us quickly. The service was top notch and the food was great. The tortillas (both flour & corn) are handmade. I highly recommend the barbacoa platter and the tripa tacos. Would definitely come back!",1717704121,a year ago,en,2024-06-06T15:02:01
ChIJlQ7EtKFfXIYRy0IQ5rzY2Ew,luis ramos,https://www.google.com/maps/contrib/113796750441194742634/reviews,5,"Been going here since I was in high school, one of the best little Tex-Mex restaurants in San Antonio. Whether if they know you or not you're always treated like family, food is really good and reasonably priced. Always fresh and cooked to order.",1747517464,2 weeks ago,en,2025-05-17T16:31:04
ChIJlQ7EtKFfXIYRy0IQ5rzY2Ew,Albert Mata,https://www.google.com/maps/contrib/115850593563942284041/reviews,5,"1st Time here and it was eating delicious experience❤️Restaurant was very clean👍🏼I even Loved the Restaurant Music Section👍🏼 Impressive enchilada, taste. The cheese was delicious soft and the cheese melts in your mouth 👄 Enchilada sauce really good mmm. Tortillas perfect. Rice really good. Beans not greasy just perfect. Even the tea was perfect. Oh yeah, one bad thing no military discount. Plaza’s  restaurant you get a perfect score of five stars for me. I will COME BACK👍🏼",1691883130,a year ago,en,2023-08-12T18:32:10
ChIJlQ7EtKFfXIYRy0IQ5rzY2Ew,Alexis Segovia,https://www.google.com/maps/contrib/116575252647335446796/reviews,5,"Been coming to Plazas since I was 8-10 years old.
Best restaurant ever. No other like it!!!
Food is absolutely AMAZING. Prices are PERFECT.
Service is out of this world!!!
Big shout out to the owners and the ones behind the kitchen.

Had the best breakfast tacos this morning as well!!",1708479786,a year ago,en,2024-02-20T19:43:06
ChIJlQ7EtKFfXIYRy0IQ5rzY2Ew,Candice Basham,https://www.google.com/maps/contrib/102406071844790158215/reviews,5,"I had been passing this restaurant on my way to work. I decided to try it today for lunch. The waitress suggested a cheese enchilada plate or chalupas. I went with the cheese enchilada plate. I was not disappointed. The plate was delicious and the service was great. Today was my first time there, but I will definitely be back.",1680718925,2 years ago,en,2023-04-05T13:22:05
ChIJBXcgORX1XIYR-RCPCl-kZJI,Lisa Nowak,https://www.google.com/maps/contrib/110237698576360718017/reviews,4,"The food was delicious, service was very quick and the waitress was friendly and efficient. They only drawback is you are charged a fee if you use your debit or credit card. But I'll definitely return with cash any day.",1722424147,10 months ago,en,2024-07-31T06:09:07
ChIJBXcgORX1XIYR-RCPCl-kZJI,Sandra Valladares,https://www.google.com/maps/contrib/104928154588411592535/reviews,5,"Had a breakfast Carnitas plate today. The food was awesome. Have been here before, but this is the first time ordering this plate. Definitely recommend it for breakfast 👍",1746908900,3 weeks ago,en,2025-05-10T15:28:20
ChIJBXcgORX1XIYR-RCPCl-kZJI,Noe Escamilla,https://www.google.com/maps/contrib/112286533858344964852/reviews,5,"So here is my visit today, keep in mind, I am one picky person and one that tells you how it really was. It was OUTSTANDING! I had the birria tacos and they were just so damn tasty, hot and fresh. Kudos to the chef, you hot a HOMERUN with me. I will be going back to do it again. The service was also great and greeted upon arriving. The entire lunch was just so awesome and the food which I was so hungry fell in each spot of my empty stomach. Thank you very much for a HOT meal served with a smile.",1694977970,a year ago,en,2023-09-17T14:12:50
ChIJBXcgORX1XIYR-RCPCl-kZJI,Thomas Calucci,https://www.google.com/maps/contrib/100035838677582776541/reviews,4,"Pretty good food. Even though the place wasn't too busy, it seemed like the food was fresh.",1726769843,8 months ago,en,2024-09-19T13:17:23
ChIJBXcgORX1XIYR-RCPCl-kZJI,Seth Larson,https://www.google.com/maps/contrib/110343324419657717077/reviews,3,I think we came at a bad time. The entire restaurant was empty except one guy who was our server/cook/cashier. I got a sweet tea with troublingly dissimilar shaped ice chucks. The chips and salsa were both served warm which I liked very much but the chips were stale. The carne guisada wasn’t bad but I wouldn’t go out of my way for it. All in all you can tell that this restaurant is someone’s passion. It’s very nice inside considering the strip center’s appearance.,1679042923,2 years ago,en,2023-03-17T03:48:43
ChIJI0rLeDT2XIYRdm5VWNBNOj0,RC Yanes,https://www.google.com/maps/contrib/113208441632631864598/reviews,5,"Service was speedy and friendly!

Place is a little limited, so I wouldn't recommend a large group.

Caldo was delicious and very hefty!

Great portions and wasn't too expensive.",1740106054,3 months ago,en,2025-02-20T20:47:34
ChIJI0rLeDT2XIYRdm5VWNBNOj0,diana cansino,https://www.google.com/maps/contrib/116545706929616203469/reviews,1,"Service employee needs anger management therapy. She got upset when she got order incorrect and kept whispering about it to other employees. Eggs were over cooked, tortillas hard, steak too thin(more like beef jerky). The only thing good was the refried beans. Not a way to begin the new year. I did not let it ruin the morning, paid and left a small tip for being open.",1736272591,5 months ago,en,2025-01-07T11:56:31
ChIJI0rLeDT2XIYRdm5VWNBNOj0,Ashley Canedo,https://www.google.com/maps/contrib/116350240923232622727/reviews,1,They always always mess up. Never want to fix their mistakes on the food. Over charge you and food is always SMOTHERED in grease. This is my last time going here. I rather drive 15 minutes away for my regular taco spot then drive 5 minutes away for this crappy place.,1740586826,3 months ago,en,2025-02-26T10:20:26
ChIJI0rLeDT2XIYRdm5VWNBNOj0,Seth Larson,https://www.google.com/maps/contrib/110343324419657717077/reviews,5,Pretty good carne guisada; I would’ve liked the meat chunks a little bit smaller. Beef fajita quesadilla needed a little bit of salt but still good. I would come back.,1735060880,5 months ago,en,2024-12-24T11:21:20
ChIJI0rLeDT2XIYRdm5VWNBNOj0,Amelia Aguilar,https://www.google.com/maps/contrib/113620809388753801127/reviews,5,"Very nice place, I didn’t expect it to look how it did, my husband told me they have good bean and egg breakfast tacos, so I just took his word for it. We ordered lunch and it was delicious. The last time I had carnitas was over 10+ years ago at a Mexican restaurant in Lansing, MI. I have not found any carnitas that have been good and not dry, this place is great!! I know I try to go off of reviews but a lot of times you just have to just trust.
I pray that this review helps, but the most important issue is your soul.
Where are you going when you die??
It’s either heaven or hell. It’s either you have a personal relationship with the Lord Jesus Christ and be reconciled back to the Father God, through only the Son Jesus Christ, or you perish and go to hell. We are all born sinners, you have a decision (the most important decision to make in your life).
We will ALL have to stand before a holy, perfect, and just God, and give an account of our lives. Our lives are being recorded, this should make you think.
Repent while you still can, ask for forgiveness of your sins. We have all fallen short of the glory of God. Our “works” are filthy rags to a holy God, the true and living God. The One who is perfect and when He came to this earth, Jesus Christ the Son of God, He came as God in the FLESH. Because He loved you so much!!!! The gospel is simply put Jesus Christ who is also God, the Holy One of Israel, He came to die for all of mankind and take all of our sins and put them on Himself. His own forsook Him and did not know who He was. They mocked Him, spat on Him, beat Him, and so much more than our minds could even comprehend. His blood (the perfect Lamb that was the sacrifice, the last sacrifice) was shed for the forgiveness of sins. He died on the cross for you, and was buried, and on the third day,
Alleluia, He rose from the grave. Why? Because Jesus Christ is God. He had the power to take His life and the power to take up His life again!!

“Moreover, brethren, I declare unto you the gospel which I preached unto you, which also ye have received, and wherein ye stand; by which also ye are saved, if ye keep in memory what I preached unto you, unless ye have believed in vain. For I delivered unto you first of all that which I also received, how that Christ died for our sins according to the scriptures; and that he was buried, and that he rose again the third day according to the scriptures:”
‭‭1 Corinthians‬ ‭15‬:‭1‬-‭4‬ ‭KJV‬‬

“For the wages of sin is death; but the gift of God is eternal life through Jesus Christ our Lord.”
‭‭Romans‬ ‭6‬:‭23‬ ‭KJV‬‬

“for all have sinned, and come short of the glory of God;”
‭‭Romans‬ ‭3‬:‭23‬ ‭KJV‬‬

“No man taketh it from me, but I lay it down of myself. I have power to lay it down, and I have power to take it again. This commandment have I received of my Father.”
‭‭John‬ ‭10‬:‭18‬ ‭KJV‬‬

“I am Alpha and Omega, the beginning and the ending, saith the Lord, which is, and which was, and which is to come, the Almighty.”
‭‭Revelation‬ ‭1‬:‭8‬ ‭KJV‬‬

Jesus is coming back soon!!
Be ready!!

“who his own self bare our sins in his own body on the tree, that we, being dead to sins, should live unto righteousness: by whose stripes ye were healed.”
‭‭1 Peter‬ ‭2‬:‭24‬ ‭KJV‬‬

“But he was wounded for our transgressions, he was bruised for our iniquities: the chastisement of our peace was upon him; and with his stripes we are healed.”
‭‭Isaiah‬ ‭53‬:‭5‬ ‭KJV‬‬

Get yourself a King James Bible and please read for yourself!! You must be born again or you will not see the kingdom of God!

‬‬ “Jesus answered and said unto him, Verily, verily, I say unto thee, Except a man be born again, he cannot see the kingdom of God. Nicodemus saith unto him, How can a man be born when he is old? can he enter the second time into his mother's womb, and be born? Jesus answered, Verily, verily, I say unto thee, Except a man be born of water and of the Spirit, he cannot enter into the kingdom of God.”
‭‭John‬ ‭3‬:‭3‬-‭5‬ ‭KJV‬‬",1729540648,7 months ago,en,2024-10-21T14:57:28
ChIJV6cDac72XIYRPSVNGFQ494o,Frank Montero,https://www.google.com/maps/contrib/114560646891684216887/reviews,3,We been coming to this restaurant for a while we have had waitresses they come and ask us how we're doing but the last two years that we've been here this waitresses seems to ignore us Don't come by and that's how we're doing. This waitress Michelle was in the counter we wave at her to come over so we can place an order she completely ignore her or almost 45 minutes to an hour this is a less than we come to this restaurant now we know why it's always empty.. there was a customer where the counter he waited for about 45 minutes because Michelle ignored him people that don't belong in working in restaurants. We won't be coming back,1733453053,6 months ago,en,2024-12-05T20:44:13
ChIJV6cDac72XIYRPSVNGFQ494o,Krista Treviño,https://www.google.com/maps/contrib/108799714864895135053/reviews,1,Menudo was horrible. Tasted old. Lacked a lot of flavor. There was also a hair in my menudo. The tortilla chips were old too and not tasty. Will not be back. Highly suggest you don’t come here.,1727906967,8 months ago,en,2024-10-02T17:09:27
ChIJV6cDac72XIYRPSVNGFQ494o,MelodyGina210,https://www.google.com/maps/contrib/103763301989635071210/reviews,5,Been going here for a couple of years already and ill keep coming back ! No complaints here about the food ONLY that it is GOOD 😊 always clean and the ladies are always nice ✨,1654558840,3 years ago,en,2022-06-06T18:40:40
ChIJV6cDac72XIYRPSVNGFQ494o,Cynthia Bobadilla,https://www.google.com/maps/contrib/104699727779912516879/reviews,1,"Came here after an event since it was open later than most sit down restaurants. Service was good, the young man and server were nice. Only issue was the food and drink. Michelada was flavorless, food was barely edible and own items came out ice cold. When I told my server she apologized and offered a remake but it never came out. Noticed back of house staff get salty about it but next time send out the food hot and not ice cold in the center 🤷🏻‍♀️",1737876088,4 months ago,en,2025-01-26T01:21:28
ChIJV6cDac72XIYRPSVNGFQ494o,Dennis G.,https://www.google.com/maps/contrib/113228666110855939533/reviews,1,Went and ordered a number 10..Was given a number 2.  Called said I'm returning and want 10. They said I had to pay for it ..It was there mistake . I wasn't even given a receipt.. They said it was my fault ..Well I have a dashcam that recorded the whole thing and I will be showing the manager .,1746493167,a month ago,en,2025-05-05T19:59:27
ChIJ9Rzk6KleXIYRiDDBGxo8hyI,Russel Minto,https://www.google.com/maps/contrib/108634093039535651677/reviews,5,"It was our second time here. Decided to try another of my favorite dishes the Carne Guisada Plate. It was delicious!! A large portion, with the fresh tortillas (corn or flour). Amazing. And friendly service.",1736623729,4 months ago,en,2025-01-11T13:28:49
ChIJ9Rzk6KleXIYRiDDBGxo8hyI,Ray Hansberger,https://www.google.com/maps/contrib/118157257508762017067/reviews,5,"Small place, but great food. Looked like they were getting busy, which is great and a testament to the wonderful flavor of the food. Service was also superb from all the staff. Salsa Verde still had a heat on the lips after I left; great stuff!",1748003915,2 weeks ago,en,2025-05-23T07:38:35
ChIJ9Rzk6KleXIYRiDDBGxo8hyI,Elliott Martinez,https://www.google.com/maps/contrib/117771092008859955645/reviews,5,If you want an authentic Mexican restaurant this is your choice. My mom took me there and it was amazing. You have to get there kinda early to get a table but worth the wait. The food was amazing and hot. I gave me that grandma food vibe. Family ran.,1745462438,a month ago,en,2025-04-23T21:40:38
ChIJ9Rzk6KleXIYRiDDBGxo8hyI,Gilbert Gamez,https://www.google.com/maps/contrib/115347545420945572313/reviews,5,"Small cozy restaurant with delicious food! I only ordered a two tacos, but they tasted how I remembered how tacos tasted as a kid! Not this overly processed junk or shortcuts. You can tell that the food is made with care and true to some authentic taste and ingredients. Parking is somewhat difficult though, it’s a little tight and can get crowded.",1745434285,a month ago,en,2025-04-23T13:51:25
ChIJ9Rzk6KleXIYRiDDBGxo8hyI,Maria Solis,https://www.google.com/maps/contrib/107597099767909993540/reviews,5,"This is the best Mexican restaurant in
the West of  San Antonio I might say. The food is always fresh and hot. Customer Service is a  10+. The tortillas are delicious like my mom's ( not exaggerating). I can eat here every day and I will continue coming here for their great authentic Mexican food. They treat you like family. My kids love it here too and my family.  Chelitas is the best in the West.",1735350123,5 months ago,en,2024-12-27T19:42:03
ChIJqSnv5AL0XIYRqh3wGqqdU-Y,Jennifer G.,https://www.google.com/maps/contrib/101978297649845717188/reviews,4,The food is always exceptional and the service is always great. The restaurant itself and restrooms are always clean. Definitely recommend this restaurant. Only thing I can suggest if the owner can upgrade the parking area there is too many potholes that can damage your vehicle.,1741733916,2 months ago,en,2025-03-11T17:58:36
ChIJqSnv5AL0XIYRqh3wGqqdU-Y,ISRAEL WIMBY,https://www.google.com/maps/contrib/114273556801633452897/reviews,1,"My son patronized this establishment this morning for breakfast and after one bite, he noticed a roach in his taco. Although the staff refunded him his money, it’s hard to get this image out of his head. This speaks volume to what we can’t see when the food is being prepared. The owners and staff need to take a moment to reassess sanitation protocols and procedures to maintain compliance for the board of health.",1741314847,3 months ago,en,2025-03-06T20:34:07
ChIJqSnv5AL0XIYRqh3wGqqdU-Y,Melony Thompson,https://www.google.com/maps/contrib/110823700988548586054/reviews,1,I spend good money here weekly but I am tired of not getting what my money pays for. After pouring the juice off my menudo this is what I got …. Not one spoon had been ate. This is ridiculous for the price….,1744394305,a month ago,en,2025-04-11T12:58:25
